,mm,y0,y1,ebint,d0mean,d1mean,d2mean,d3mean,d4mean,d5mean,d6mean,d7mean,d8mean,d9mean,d0std,d1std,d2std,d3std,d4std,d5std,d6std,d7std,d8std,d9std
725,27,2061,2070,9909224,8.59977391304,8.55004782609,7.95981195652,7.29836956522,6.87146304348,6.48562173913,6.20231195652,5.968825,5.6157173913,5.48265108696,5.11865456885,4.72055209741,4.23944128996,3.76993754957,3.48828413141,3.25718830836,3.05543724656,2.83290664084,2.61089938696,2.55772552639
726,26,2031,2040,9909224,4.40974347826,4.49399565217,4.33882608696,4.12708478261,3.91335217391,3.71025217391,3.61637717391,3.56241413043,3.53442065217,3.50582826087,4.86841800965,4.55017801251,4.14574095363,3.72825051863,3.31098561209,2.90389065933,2.6694635118,2.50421460308,2.380016574,2.27747130044
727,22,2001,2010,9909224,2.25143478261,2.55556086957,2.62110978261,2.6993923913,2.74670978261,2.73943478261,2.77171413043,2.82210108696,2.87285108696,2.90546195652,3.77194178498,3.45319493177,3.07487486089,2.77759610672,2.50232231713,2.20868030014,2.04516240002,1.93237646616,1.85363878198,1.76950350545
728,28,2091,2100,14476330,15.5634945652,15.5087195652,15.1654978261,14.6946347826,14.1431076087,13.3909326087,12.4313271739,11.4227369565,10.6694782609,10.145798913,1.8301198995,1.83622033132,1.8144245166,1.7511269722,1.69291072824,1.74947685071,1.97830558249,2.05007029958,2.03241646394,2.11515625844
729,27,2061,2070,14476330,14.1977282609,14.1399130435,13.7632467391,13.2874456522,12.7534206522,12.2713684783,11.7845923913,11.2869923913,10.7219032609,10.0951184783,1.95186189955,1.93464602545,1.82853630345,1.70780966864,1.62816574506,1.7218308404,1.78860109048,1.96174583506,2.05784735251,1.97005955348
730,26,2031,2040,14476330,12.708748913,12.6481326087,12.3300554348,11.8598119565,11.467423913,11.0861054348,10.6112456522,9.97092282609,9.48030217391,9.10038695652,1.99954088882,1.97754146883,1.85827590721,1.75337496183,1.69065714592,1.61084584218,1.64051863813,1.75195630418,1.89192228731,1.92877108999
731,22,2001,2010,14476330,11.8901326087,11.8383076087,11.5380521739,11.0418652174,10.6360021739,10.2632836957,9.94332065217,9.5993076087,9.25614130435,8.74262934783,1.9297801427,1.91215739354,1.82215088484,1.60958383746,1.6285626038,1.7550677727,1.76048639733,1.7530639554,1.74107487019,1.7807238422
732,28,2091,2100,9604615,13.5488347826,13.2813978261,12.2783782609,10.710073913,8.82849130435,7.28525652174,6.3110326087,5.73848913043,5.36276304348,5.10143369565,3.00120461794,2.85202651934,2.81374714211,2.60068305437,2.4354271202,1.90401577951,1.48470571894,1.15772592838,0.976443509057,0.836613785877
733,27,2061,2070,9604615,11.9276880435,11.6099304348,10.5486869565,9.34130652174,7.89277065217,6.55315,5.72227391304,5.27108152174,4.95106521739,4.7502,4.04645449846,3.67158441241,3.18102441802,2.85854391957,2.46329881231,1.94147987242,1.48999886767,1.24338267456,1.00577206745,0.87775891257
734,26,2031,2040,9604615,8.63249130435,8.57015434783,7.79175978261,6.86792934783,5.99017608696,5.3761673913,4.96177717391,4.70695217391,4.51602282609,4.4017,5.21867107039,4.69846881664,4.14708003623,3.47089596145,2.78214884375,2.29918081457,1.94045033456,1.6917853721,1.4904293641,1.37630059617
735,22,2001,2010,9604615,6.60074891304,6.71529456522,6.24653043478,5.67958478261,5.04820543478,4.65883913043,4.40640652174,4.22319456522,4.11819021739,4.02173478261,5.05845518843,4.48401579391,3.84879106511,3.25174790319,2.57455974921,2.1060632326,1.77854206409,1.53410530123,1.37259158535,1.21652877499
736,28,2091,2100,4495382,12.9940054348,12.9186358696,12.5479141304,12.0655445652,11.5162576087,10.9588163043,10.5456369565,10.225125,9.888475,9.56111847826,2.86765988907,2.7719178535,2.69279959737,2.61483292995,2.47754741962,2.41789261878,2.48478498045,2.54012439111,2.55915710659,2.49968299015
737,27,2061,2070,4495382,10.7280163043,10.7022532609,10.2508706522,9.66341521739,9.2428076087,8.93229891304,8.6399826087,8.24624456522,7.83034130435,7.49968478261,3.94202695258,3.77016094333,3.4872250236,3.18154180008,3.06350819987,3.02913588428,2.95529946777,2.83768385569,2.6822329184,2.55289319423
738,26,2031,2040,4495382,7.0964826087,7.2253923913,7.0856423913,6.87241956522,6.60232173913,6.34920434783,6.15719347826,6.02040543478,5.9003326087,5.82772717391,4.89362908028,4.59093667374,4.35501410086,4.0921002597,3.77981335831,3.48574016001,3.28830323527,3.14301271745,3.04054116586,2.9669824367
739,22,2001,2010,4495382,4.85093586957,5.08843043478,5.09148043478,5.03662826087,4.9833826087,4.92583913043,4.8810673913,4.82481847826,4.741775,4.67994347826,4.35354248702,4.04313880475,3.80109758154,3.53204347676,3.30003945426,3.09550345344,2.92677644795,2.76085403802,2.5742018175,2.43217323953
740,28,2091,2100,338533,15.0456217391,14.8616902174,14.3047380435,13.5581086957,12.4647858696,11.2212923913,10.3301369565,9.6930423913,9.27812934783,8.98246304348,1.98613934991,1.95045315477,1.88233919248,1.7937907967,1.84543598324,1.80384381701,1.63284026218,1.7269338246,1.8450696964,1.82927052977
741,27,2061,2070,338533,13.5687402174,13.4201467391,12.8190673913,12.1418706522,11.4961543478,10.6194532609,9.59050108696,8.83066847826,8.24447282609,7.962275,2.08849801211,2.00843525221,1.71701436148,1.58954215512,1.67289844324,1.61872024909,1.55262491345,1.38784363306,1.3672472608,1.38817420323
742,26,2031,2040,338533,11.9839271739,11.839476087,11.3895891304,10.7595315217,10.0912630435,9.43427934783,8.5623923913,7.83910217391,7.22882282609,6.888925,2.02070378773,1.9421802965,1.78429685333,1.60523484737,1.63676855873,1.67494892495,1.71621261449,1.74187268255,1.74169315896,1.7018372821
743,22,2001,2010,338533,11.0629173913,10.9321423913,10.4894641304,9.98047608696,9.4452326087,8.91260652174,8.21963695652,7.64021304348,7.30362717391,7.14199782609,1.95159528276,1.89616033661,1.68043784349,1.61306418898,1.62839094871,1.56345852969,1.52014895923,1.58856185747,1.57748505547,1.60235924674
744,28,2091,2100,13537748,17.2546684783,17.1595880435,16.7702478261,16.1876923913,15.3569315217,14.4510130435,13.4467293478,12.2644945652,11.3328336957,10.4918326087,2.18093139648,2.11573987884,1.88974602087,1.69154670095,1.61477835328,1.68918386454,1.98308063332,2.20868225944,2.31955798235,2.2438260428
745,27,2061,2070,13537748,16.1873423913,16.06505,15.5815445652,14.8635913043,14.1717684783,13.616475,13.0161336957,12.3391532609,11.7606717391,11.1870173913,2.08511235248,2.00310654157,1.82105774969,1.58299007244,1.55004905735,1.63336822747,1.690971995,1.73365374743,1.72390593425,1.763187631
746,26,2031,2040,13537748,14.6313184783,14.5089782609,14.0674913043,13.5269206522,12.8761043478,12.2144565217,11.6311456522,11.255523913,10.9687641304,10.7051173913,2.61054212383,2.48418968898,2.22800775858,1.93363365599,1.80534804773,1.71413180208,1.70907752211,1.73796767779,1.73666251399,1.71927529122
747,22,2001,2010,13537748,13.9065,13.7815782609,13.3762195652,12.8511630435,12.2708456522,11.8115597826,11.3891923913,10.9946217391,10.6107923913,10.2638967391,2.2682356011,2.15990117564,1.97475811322,1.73863365097,1.54511811356,1.43756888645,1.42991692422,1.56759098268,1.68111838433,1.72416734353
748,28,2091,2100,11070936,15.6106826087,15.5634369565,15.2297532609,14.7536217391,14.1954771739,13.5932782609,13.0048782609,12.399298913,11.7541413043,11.0583228261,2.46587766719,2.43644771619,2.36703039001,2.25304098219,2.01939420438,1.92741872544,2.01681634625,2.17090203262,2.2740643021,2.29900324551
749,27,2061,2070,11070936,14.1351086957,14.0512554348,13.6220173913,13.1257608696,12.6250369565,12.0624858696,11.5323902174,11.0139793478,10.5343543478,10.0914195652,2.91450060509,2.81635394084,2.63067191418,2.47560305254,2.32265391542,2.24892566827,2.33318054296,2.4347711814,2.45606344853,2.53378041266
750,26,2031,2040,11070936,11.8398706522,11.8344858696,11.5558304348,11.1288304348,10.6334597826,10.2538923913,9.83949891304,9.35283043478,8.8016,8.41961413043,3.5690957761,3.44659085789,3.291673017,3.11839668172,2.97187663176,2.87567090726,2.75445209306,2.62979177228,2.57309516577,2.56749576743
751,22,2001,2010,11070936,10.5659967391,10.6254130435,10.3180652174,9.82318695652,9.38199565217,9.05293804348,8.78813152174,8.47412065217,8.216175,7.94546086957,4.25256833527,4.00812372385,3.76553592625,3.47492295714,3.325200897,3.21622374889,3.08550568761,2.90220013866,2.77665034865,2.62490060345
752,28,2091,2100,4973853,11.1035402174,11.0038032609,10.42085,9.78388369565,9.17752934783,8.65143804348,8.11035434783,7.77458478261,7.51549673913,7.20844782609,3.28132778078,3.07674206595,2.91297196679,2.75926619114,2.62912696532,2.54210400517,2.41723074778,2.36520629954,2.34758402886,2.28609232611
753,27,2061,2070,4973853,8.88878043478,8.924,8.5088326087,8.00457065217,7.59979673913,7.31429673913,7.06535652174,6.84455978261,6.7207423913,6.60715326087,4.05679847769,3.71101187905,3.42440692247,3.1241312569,2.94219491934,2.78293329642,2.60144779374,2.52371257189,2.49124873311,2.47289544938
754,26,2031,2040,4973853,7.01766630435,7.11608478261,6.92394782609,6.65278478261,6.40341195652,6.19528913043,6.07689130435,5.95042065217,5.88836086957,5.81046956522,4.08965552217,3.76374638438,3.4686777792,3.12741953818,2.83246700856,2.61538489961,2.51610894502,2.41314832989,2.35387215777,2.27944972054
755,22,2001,2010,4973853,5.7372826087,5.91654456522,5.78457282609,5.64672608696,5.4649423913,5.38854565217,5.3284673913,5.2448,5.17398913043,5.14038152174,3.88424402417,3.44687335922,3.14043642634,2.86669546195,2.63144934391,2.50641067729,2.39287066709,2.26678043872,2.17994230387,2.13129970183
756,28,2091,2100,13727573,2.90686521739,3.1337576087,3.19432391304,3.22845434783,3.26963913043,3.27997826087,3.31223586957,3.35053913043,3.37424347826,3.39844891304,3.91741119121,3.67566992983,3.46095675499,3.24918189889,3.08855583202,2.90965457596,2.79088782443,2.71449840554,2.64320385223,2.58622149284
757,27,2061,2070,13727573,0.975239130435,1.17010652174,1.24936304348,1.33160978261,1.41077065217,1.48035434783,1.54194021739,1.59734347826,1.64666521739,1.68750217391,2.13441153788,2.01498222587,1.89324530627,1.81187863805,1.75912298625,1.71852965676,1.67873657598,1.64812852334,1.62326691005,1.60217336136
758,26,2031,2040,13727573,0.0,0.012772826087,0.0254782608696,0.0388,0.0523413043478,0.0658054347826,0.0788467391304,0.0911673913043,0.102691304348,0.113097826087,0.0,0.019466148197,0.0385558335619,0.0584310759956,0.078513784755,0.0982763761417,0.117287215662,0.135186318941,0.15153366961,0.166149280635
759,22,2001,2010,13727573,0.0,0.0442923913043,0.0883923913043,0.132965217391,0.17629673913,0.217347826087,0.25525,0.290658695652,0.323325,0.352816304348,0.0,0.0697392184696,0.138374196376,0.206212254467,0.26999709826,0.327780269389,0.378760639285,0.42519561245,0.467716407088,0.505698770969
760,28,2091,2100,5300616,17.0117141304,16.9940891304,16.8602282609,16.6214293478,16.4096184783,16.2207130435,15.9619478261,15.6943282609,15.3919826087,15.1754282609,1.75455135609,1.73753529824,1.68122025741,1.62533070056,1.62750289747,1.64234707188,1.68533459076,1.73654172574,1.77778332337,1.85690539166
761,27,2061,2070,5300616,15.8569663043,15.832025,15.6646054348,15.4102804348,15.149751087,14.9397021739,14.7929336957,14.650826087,14.472273913,14.2921293478,1.61494068924,1.58670832699,1.47681859109,1.44324380429,1.48550617511,1.56895387629,1.59882585964,1.65528038125,1.74179810691,1.8252215927
762,26,2031,2040,5300616,14.4341934783,14.4144336957,14.2576391304,13.9865271739,13.709148913,13.4379141304,13.2730652174,13.141701087,13.0409858696,12.9357173913,1.95884725533,1.95328039859,1.87574178702,1.76839903415,1.67461070675,1.64465784192,1.70803776148,1.75118677458,1.7931346632,1.80262001996
763,22,2001,2010,5300616,13.6166108696,13.6019478261,13.4986836957,13.3120554348,13.1391923913,12.9771271739,12.8310467391,12.7323826087,12.5954706522,12.4485934783,1.76732942538,1.76067030572,1.7247885133,1.6544895028,1.59132238894,1.54427366537,1.53226597476,1.53826342718,1.47622239464,1.47246324157
764,28,2091,2100,9467261,13.466951087,13.3362869565,12.7344206522,11.8817184783,10.8530184783,9.75756195652,8.68583804348,7.85659021739,7.34159347826,6.87758804348,2.89915747185,2.79448475209,2.67030103453,2.77865670963,3.01591491516,3.00253802986,2.85879117237,2.67429845672,2.52758994053,2.2528031589
765,27,2061,2070,9467261,10.9372706522,10.823448913,10.202575,9.41904347826,8.566925,7.97320217391,7.42837826087,6.9626326087,6.50469782609,6.04093586957,4.55592108027,4.2338861149,4.06373786121,3.78424474237,3.55834603132,3.45397102721,3.27647871979,3.13304360772,2.94534049752,2.71055823409
766,26,2031,2040,9467261,6.44032608696,6.58197391304,6.2954326087,5.85762282609,5.46987934783,5.24294021739,5.02292391304,4.84711521739,4.74176195652,4.67286521739,5.38315007695,5.05732599494,4.57448276696,4.01363213488,3.60368068334,3.34617779836,3.08213746485,2.88156223154,2.7365415504,2.64332704205
767,22,2001,2010,9467261,3.32401630435,3.67297717391,3.69251086957,3.64316413043,3.60990108696,3.5774576087,3.59048043478,3.61911630435,3.63112608696,3.6523423913,4.50564718187,4.20200392767,3.74579421052,3.26060287893,2.91812481116,2.66409503533,2.50620726669,2.38352795016,2.25810881742,2.17273218159
768,28,2091,2100,7747979,16.6960923913,16.6699184783,16.4315619565,15.9293641304,15.3122586957,14.4494663043,13.6055880435,12.7923086957,11.9585152174,11.1936641304,2.81015826156,2.78537959914,2.69623909196,2.69111880391,2.82071846596,3.00668352189,3.16590041287,3.16631150292,3.11575097059,2.96567244267
769,27,2061,2070,7747979,15.0709282609,15.0498282609,14.8854413043,14.5659119565,14.0560923913,13.4258173913,12.7780673913,12.1955282609,11.7013336957,11.2580619565,3.15560822818,3.14914673226,3.07518387126,2.98839630075,2.88077863128,2.69267454958,2.59628829643,2.55872832756,2.54333819704,2.48671751807
770,26,2031,2040,7747979,13.7180054348,13.7084413043,13.4582902174,12.964623913,12.40765,11.9077152174,11.4150119565,10.9180673913,10.4841619565,10.1009304348,4.19195212354,4.1320261417,3.97750905853,3.66612892916,3.40285004968,3.33668279875,3.33447872486,3.30491752144,3.28663502237,3.21272553377
771,22,2001,2010,7747979,11.6797108696,11.700526087,11.6263869565,11.4190086957,11.1793706522,10.8786271739,10.5799434783,10.2490576087,9.92775543478,9.63450217391,3.61613153774,3.53632450317,3.49053853568,3.39221201628,3.31511263898,3.25161604036,3.17795975692,3.08931013107,3.01091434819,2.94483507429
772,28,2091,2100,4481411,14.9003326087,14.8776358696,14.690325,14.3782923913,14.0053673913,13.5200228261,12.9254673913,12.3329032609,11.8314978261,11.449975,2.77594031755,2.76182874651,2.67007989631,2.60793386598,2.68727699489,2.78465181577,2.84902885255,2.89256226171,2.90928684148,2.90602803769
773,27,2061,2070,4481411,13.6271206522,13.6107423913,13.4259728261,13.0958271739,12.6948673913,12.2419706522,11.8035282609,11.380751087,10.9655434783,10.6919032609,3.53053698727,3.52182123722,3.44796477736,3.32593949346,3.24928884491,3.16782632337,3.07496587793,2.95974093468,2.84026028981,2.78251934332
774,26,2031,2040,4481411,11.0895815217,11.1394119565,11.0385097826,10.8374097826,10.5368793478,10.1933467391,9.90557065217,9.63435652174,9.39402391304,9.20312065217,4.47694872578,4.32831404361,4.26427615181,4.12608299557,3.8647147991,3.60963223637,3.47610246192,3.39171863777,3.31212086856,3.25734804809
775,22,2001,2010,4481411,9.1151423913,9.22720217391,9.20444021739,9.1488173913,9.0469076087,8.92377717391,8.80659891304,8.67456086957,8.55229782609,8.45353478261,4.05401921798,3.8098691175,3.76674184993,3.69915910353,3.60778961099,3.52304467463,3.44806340957,3.36019336919,3.28593998827,3.22918440618
776,28,2091,2100,4841372,17.6239456522,17.6233228261,17.5859923913,17.4515554348,17.2347771739,17.0034891304,16.7675108696,16.5265,16.2730467391,16.0175891304,1.93065944275,1.93076442915,1.93802751573,1.9651502201,2.04495106622,2.13273071135,2.23658656588,2.34475417367,2.41743385041,2.50227792863
777,27,2061,2070,4841372,16.4344282609,16.4330086957,16.3925576087,16.2838130435,16.1205728261,15.9167282609,15.6205717391,15.2999782609,15.0285119565,14.8142467391,2.24341768295,2.24272553802,2.23495885431,2.23997690846,2.2589380157,2.26123997204,2.26758642313,2.27127596491,2.29823850176,2.37197018814
778,26,2031,2040,4841372,15.0966086957,15.0951532609,15.0597934783,14.9654021739,14.7125130435,14.4256369565,14.142348913,13.8878630435,13.6846923913,13.4837706522,2.37554643828,2.3745326677,2.37141374774,2.36876113799,2.33681188747,2.34337855405,2.41462735451,2.46401854881,2.510703328,2.5466249432
779,22,2001,2010,4841372,13.9143163043,13.9135380435,13.883976087,13.7769804348,13.6178076087,13.4251086957,13.2405728261,13.0763782609,12.9147706522,12.7745793478,2.06353514847,2.0640784665,2.05619762472,2.06498291974,2.12248105506,2.18877822462,2.2928907061,2.38103242353,2.46189563113,2.53803762246
780,28,2091,2100,9100429,16.4789086957,16.3892304348,15.8430347826,14.7028293478,12.873748913,10.8808706522,9.2950076087,8.1300576087,7.30485543478,6.78252173913,2.34965643041,2.29606220962,2.05379187537,2.32446911725,2.59046290707,2.62737616991,2.39860188442,2.03375865895,1.61867009914,1.35782124396
781,27,2061,2070,9100429,14.9425608696,14.853476087,14.2986826087,13.405298913,12.2280391304,10.9270413043,9.47392391304,8.33574891304,7.60438152174,7.10524891304,3.1060581488,3.06136775983,2.85181767615,2.71501611319,2.54991103359,2.39377559881,2.05043837365,1.85813088923,1.66756323987,1.48890451655
782,26,2031,2040,9100429,13.2094086957,13.1254293478,12.4275391304,11.5195217391,10.5063565217,9.52486195652,8.59355326087,7.67037934783,6.99330978261,6.54653586957,3.95953674684,3.84685791648,3.56737530222,3.31718873981,3.14942280617,2.97074092447,2.69626830044,2.34686675354,2.07847133621,1.87605634656
783,22,2001,2010,9100429,11.5703706522,11.5589271739,11.1686967391,10.4682228261,9.71147717391,9.06348586957,8.48046847826,7.96839891304,7.42216413043,6.94340108696,3.97998315385,3.75315769006,3.55003615399,3.20129658908,3.02148919922,2.83816404353,2.74958583984,2.59265438628,2.35800397097,2.1379938175
