"ebint","ebhex","depth","area","longitude","latitude","clust30","clust30a"
11943184,"0xb63d10",7.1,502783,5.1071821,61.9887346,29,21
1616207,"0x18a94f",2.5,61713,12.5851494,64.2064544,7,6
13734290,"0xd19192",7.2,522292,10.5446978,63.8301352,27,22
12338040,"0xbc4378",11.1,1242800,10.3327311,62.9627241,27,22
16591136,"0xfd2920",10.6,1113932,7.2025078,62.9345346,27,22
135315,"0x21093",2.6,65281,9.5807225,63.5125675,27,22
10235504,"0x9c2e70",3.5,124638,10.0977016,63.684895,27,22
898375,"0xdb547",6.5,420526,12.8695352,65.2071301,7,20
15172152,"0xe78238",1.5,22854,15.8647535,68.8434526,4,23
8857993,"0x872989",5.6,309076,12.5294671,66.1937676,17,20
159895,"0x27097",5.6,308907,13.7898326,65.636909,17,20
16166242,"0xf6ad62",1.2,14671,14.601797,66.2769599,17,20
956386,"0xe97e2",5,253565,15.1608074,67.1442941,5,26
1197473,"0x1245a1",11.3,1278808,14.9393447,67.4707929,5,26
7049824,"0x6b9260",10.7,1153307,16.0311918,67.3962179,5,26
15470526,"0xec0fbe",1.4,20242,13.5437486,68.1640877,4,23
13909139,"0xd43c93",10.5,1104252,16.9899905,68.5668706,4,23
1245868,"0x1302ac",12.3,1508662,12.9524047,67.9297714,4,23
9909224,"0x9733e8",3.4,116662,17.9192672,68.4727793,4,23
1095026,"0x10b572",3,89093,19.3269122,68.6444529,4,10
9862071,"0x967bb7",10.7,1150130,16.9996464,68.7689892,4,23
5008081,"0x4c6ad1",8.5,729800,18.8322665,68.9420463,4,10
5703234,"0x570642",2.7,72492,24.4414255,68.815849,14,8
16635140,"0xfdd504",1.5,22252,23.1001545,69.3756817,15,9
14476330,"0xdce42a",3.5,125785,18.8343843,69.7235072,15,10
14536667,"0xddcfdb",1.4,18383,20.5488061,69.1293782,15,10
15666912,"0xef0ee0",1.8,33593,23.9251772,69.420462,14,9
15564356,"0xed7e44",4.5,203037,22.0901096,69.5389849,15,9
9604615,"0x928e07",4.3,183058,23.5497061,69.675636,15,9
10309499,"0x9d4f7b",2.3,50714,25.4291737,69.9126752,1,9
625526,"0x98b76",2.9,84720,22.518918,69.8605886,15,9
11423180,"0xae4dcc",8.2,677874,24.3014546,70.3947899,1,9
1129298,"0x113b52",7.6,576016,24.1291581,69.7616714,1,9
10543378,"0xa0e112",2.7,72946,29.1710639,69.9474088,26,15
9523044,"0x914f64",7.7,592854,26.7327812,70.1987227,1,1
12256020,"0xbb0314",5.5,298819,28.9982691,69.999134,26,15
14857947,"0xe2b6db",2.3,54853,29.0638726,69.9348414,26,15
5665032,"0x567108",6.6,430809,23.8596033,70.3517157,1,9
4495382,"0x449816",7.3,539850,27.6240827,70.3138819,1,1
8257833,"0x7e0129",1.6,26965,24.8143627,70.7715314,1,1
338533,"0x52a65",1.8,32747,23.7519406,70.6227097,1,9
2258817,"0x227781",1.4,20098,5.2695618,59.7820254,23,27
11074375,"0xa8fb47",1.3,17324,24.4399947,68.7124871,14,8
3060779,"0x2eb42b",1,10089,23.9276766,69.6109542,14,9
13891400,"0xd3f748",1.2,13941,27.330502,70.0784928,1,1
13632189,"0xd002bd",1.2,13322,27.6894856,70.4567891,1,1
11010095,"0xa8002f",1.1,11187,9.4582855,59.0237294,3,7
5963875,"0x5b0063",1.6,26824,7.1535843,58.8556562,9,19
312687,"0x4c56f",5.7,330432,6.2736969,58.5707027,9,19
14820126,"0xe2231e",1.8,31343,10.7336431,60.3376022,8,16
7795537,"0x76f351",7.8,607090,6.186138,58.9513901,9,19
14016963,"0xd5e1c3",1.1,12540,5.8066925,60.2198543,23,27
15978833,"0xf3d151",3.1,94610,7.8660836,59.2415052,3,7
2064532,"0x1f8094",5.7,323445,8.2907342,59.5279835,3,7
5103727,"0x4de06f",6,356168,10.0938697,59.8114049,3,7
65857,"0x10141",1.7,29726,5.6822843,60.0292223,23,27
7917195,"0x78ce8b",4,158599,6.9881457,60.8759634,29,24
14202845,"0xd8b7dd",1.7,28533,9.4909037,62.8941486,27,22
6615640,"0x64f258",1.2,15170,10.9292349,60.3138189,8,16
2638507,"0x2842ab",7.7,600475,7.0506368,60.0919026,23,27
6657181,"0x65949d",4,157489,6.3085177,60.2369127,23,27
5071184,"0x4d6150",4.7,223063,6.2032231,60.570188,23,27
3709372,"0x3899bc",10.9,1195751,12.1342344,61.1337802,8,16
14726834,"0xe0b6b2",5.2,269542,7.934628,61.6780416,29,21
15895547,"0xf28bfb",3.5,120978,6.6744085,60.7331858,23,24
5195503,"0x4f46ef",7.5,559218,9.5800082,60.8702152,8,16
8345206,"0x7f5676",6.8,468757,4.9990562,61.6765368,29,21
10226414,"0x9c0aee",12.3,1507623,7.3260246,62.4720701,29,21
15613060,"0xee3c84",3.5,125699,6.2913969,61.2797523,29,21
1453897,"0x162f49",8.4,703505,6.3166668,61.2499418,29,21
8909060,"0x87f104",9.2,851243,7.9193095,62.1351086,29,21
805054,"0xc48be",5.5,297849,7.4607303,62.8469993,27,22
3992201,"0x3cea89",5.3,277694,11.5878664,63.3813048,27,30
8077265,"0x7b3fd1",3,87581,13.5782954,64.708749,7,6
811289,"0xc6119",4.8,228782,11.7197892,63.806205,7,6
1297025,"0x13ca81",7.8,612294,12.3237738,65.0181378,7,6
12738695,"0xc26087",4.3,183364,13.7344212,65.3609531,17,20
9714096,"0x9439b0",6.3,395755,14.2739534,66.8406544,5,26
14608258,"0xdee782",8.1,650242,13.5871217,66.4273161,17,20
8197067,"0x7d13cb",3.8,144943,15.2801453,67.4443909,5,26
1353974,"0x14a8f6",13.2,1750795,14.8797244,67.4891599,5,26
1298782,"0x13d15e",6.4,408587,16.8855132,68.6240862,4,23
2095745,"0x1ffa81",10,998296,19.1194936,68.7716394,4,10
3139529,"0x2fe7c9",12.6,1577661,19.2885658,69.1319651,15,10
8635244,"0x83c36c",12.7,1611762,17.7456415,68.9614346,4,23
6641982,"0x65593e",5.3,281199,20.1703123,69.1703313,15,10
6886234,"0x69135a",2.6,67796,23.9537965,69.3482011,14,9
3315834,"0x32987a",10.6,1122441,29.9761648,70.1655061,26,15
9527253,"0x915fd5",10,1004528,21.1133076,69.6408187,15,10
6968986,"0x6a569a",4.7,223376,24.2029301,69.8561213,1,9
13150323,"0xc8a873",3.3,108830,28.0590627,71.0244335,1,1
2951060,"0x2d0794",7.7,600614,22.7601031,70.0064907,15,9
9080077,"0x8a8d0d",1.4,20925,29.031773,70.2756243,26,1
10041946,"0x993a5a",2.6,67920,29.6338096,69.6546695,26,15
19428,"0x4be4",2.4,55323,26.9034613,70.0387879,1,1
6870277,"0x68d505",3,87131,27.148344,70.0218165,1,1
16607933,"0xfd6abd",7.2,525331,27.9453501,70.1251896,26,1
3626813,"0x37573d",3,92998,28.0551368,70.1263342,26,1
5340939,"0x517f0b",2.5,64633,24.1425759,70.4648016,1,9
13949490,"0xd4da32",3.3,110521,27.4681535,70.2271085,1,1
2685821,"0x28fb7d",2.7,71482,26.6191226,70.2982067,1,1
6896387,"0x693b03",1.6,24183,25.9267951,70.4160161,1,1
6059974,"0x5c77c6",11.6,1355095,27.2366525,70.4643508,1,1
233616,"0x39090",2.5,60923,26.5108868,70.4916988,1,1
2228368,"0x220090",2.5,64036,27.6606011,71.0484887,1,1
4903254,"0x4ad156",1,10671,24.4995383,70.7898399,1,1
13135471,"0xc86e6f",8,646484,29.0791494,70.6078666,26,1
9148680,"0x8b9908",1.3,16205,23.6752,69.3119702,14,9
14566203,"0xde433b",1.1,12439,24.0098666,69.4779129,14,9
3037388,"0x2e58cc",1.6,26981,29.2151429,69.6430062,26,15
9949381,"0x97d0c5",1.3,17044,24.1441731,70.1295176,1,9
12926943,"0xc53fdf",2,38408,26.9205857,70.0634142,1,1
3234645,"0x315b55",1.3,16109,24.1126757,70.4616951,1,9
12589191,"0xc01887",1.1,12425,7.1318965,58.8124566,9,19
8562799,"0x82a86f",3.9,151644,8.9314616,58.6589201,3,7
436728,"0x6a9f8",1.3,16166,11.5265121,59.0635577,10,2
9037002,"0x89e4ca",3.2,99937,6.3328368,58.507325,9,19
16765508,"0xffd244",5.2,270225,6.8959565,58.6957307,9,19
991,"0x3df",1.1,12459,9.1162848,59.2510398,3,7
7905668,"0x78a184",2.6,69421,9.4181168,58.9804325,3,7
5715483,"0x57361b",3.4,114055,6.8608628,58.9635275,9,19
10809619,"0xa4f113",3.7,134668,8.339629,59.068159,3,7
15186596,"0xe7baa4",5.1,260148,6.3740229,58.964452,9,19
8569453,"0x82c26d",3.1,98922,6.0913815,59.0959751,9,19
5434633,"0x52ed09",1.7,29487,6.3207331,60.457896,23,27
12799668,"0xc34eb4",1.2,15187,8.136814,60.5920563,8,24
10100200,"0x9a1de8",1.1,11768,7.556312,60.6041843,23,24
10567707,"0xa1401b",4.9,242180,5.9563086,60.4151954,23,27
5294362,"0x50c91a",2.7,73080,9.4465592,59.5815628,3,7
4225957,"0x407ba5",1.1,13167,6.9170336,61.3975095,29,21
9649441,"0x933d21",3.6,128936,7.3398754,59.7137471,23,27
6460086,"0x6292b6",3.6,131595,10.493461,60.1524226,8,16
9737630,"0x94959e",5.7,321963,10.4403429,60.0392626,8,16
2423230,"0x24f9be",3.1,94086,9.416193,60.2456328,8,24
9058889,"0x8a3a49",6.3,396700,7.7698802,59.7951484,23,27
8043132,"0x7aba7c",2.2,46240,7.3491279,59.8737437,23,27
2158825,"0x20f0e9",3.7,139666,11.8482968,60.0798161,10,2
15775971,"0xf0b8e3",6.9,480456,6.9722893,59.9728504,23,27
4905063,"0x4ad867",9.5,907961,12.1706526,60.1758874,10,2
5066839,"0x4d5057",1.8,33536,8.9196588,63.250067,27,22
9841576,"0x962ba8",1.9,35568,8.1818759,60.0756664,23,24
5993480,"0x5b7408",1.3,17090,11.6029253,61.1266997,8,16
10713637,"0xa37a25",2.6,68609,9.1230509,60.6237064,8,24
8566875,"0x82b85b",2.1,44459,9.9469272,60.3993157,8,16
1755296,"0x1ac8a0",7.8,605886,8.155477,60.590927,8,24
7750467,"0x764343",3.8,146254,7.8593142,60.4416521,23,24
6890695,"0x6924c7",3.6,131495,7.452842,60.4696645,23,24
1364473,"0x14d1f9",9.2,845789,9.8403377,60.7416654,8,16
8368837,"0x7fb2c5",9.1,825463,11.5807008,61.0784302,8,16
3061587,"0x2eb753",2.2,50510,9.7163358,61.094756,8,16
8416516,"0x806d04",1.9,34373,7.3512972,60.97833,29,24
16756365,"0xffae8d",1.7,28729,12.1314495,61.2294714,8,16
7813346,"0x7738e2",2,41727,6.0745254,60.9963739,29,21
2191879,"0x217207",1.5,23134,6.3394197,61.3039717,29,21
6982867,"0x6a8cd3",7.4,543874,10.5279756,61.3657845,8,16
15978461,"0xf3cfdd",2.1,44678,10.7231672,61.4963203,8,16
14128313,"0xd794b9",1.1,11355,9.2010029,61.4319798,8,16
9039356,"0x89edfc",6.3,391188,6.8022177,61.3530981,29,21
679286,"0xa5d76",3.2,104325,8.336171,61.4233949,29,24
1398103,"0x155557",2.7,74652,6.3158696,61.3860949,29,21
14859721,"0xe2bdc9",2.8,79893,9.9515572,63.2697517,27,22
6685380,"0x6602c4",3.9,148407,13.0646948,65.3381469,17,20
2040534,"0x1f22d6",9.8,957556,9.749743,63.4293298,27,22
122758,"0x1df86",2.4,57654,10.7669088,62.3538915,21,30
14264640,"0xd9a940",5.6,308160,9.7845666,62.4565315,27,22
2942971,"0x2ce7fb",1.5,22388,9.5539684,62.9330396,27,22
8302579,"0x7eaff3",10.2,1050276,6.1824287,61.9867173,29,21
13537748,"0xce91d4",5.7,319716,8.8952848,63.6000011,27,22
8359157,"0x7f8cf5",5.2,267202,10.6122766,63.1922625,27,22
13072442,"0xc7783a",2.6,67053,14.0496031,64.2177901,7,6
15674891,"0xef2e0b",4,159657,12.0330527,64.8797998,7,6
6704475,"0x664d5b",9.9,973670,12.117194,64.9273595,7,6
2370083,"0x242a23",6.5,422111,16.3157237,67.5432264,5,23
3420359,"0x3430c7",5.8,332420,14.5632208,66.190057,17,20
8204340,"0x7d3034",4.1,166784,13.772208,66.3945878,17,20
9627058,"0x92e5b2",2.1,43768,15.547163,67.3521449,5,26
8631132,"0x83b35c",3.4,114569,16.0559694,67.4309127,5,26
5459927,"0x534fd7",5,253767,20.774989,69.3054299,15,10
7569021,"0x737e7d",1.9,37010,17.4496984,69.2141908,4,10
15573377,"0xeda181",11.8,1397448,17.8459774,68.6073053,4,23
2111478,"0x2037f6",3.9,152468,16.7342001,68.6432272,4,23
14087429,"0xd6f505",7.8,602929,20.1649883,68.8045876,15,10
6680129,"0x65ee41",7.8,610438,18.723398,69.3756201,15,10
10943191,"0xa6fad7",5.6,316522,21.838487,69.1691464,15,10
8750454,"0x858576",4.6,209876,29.1404049,69.823634,26,15
12261334,"0xbb17d6",2.2,49512,23.9613793,69.1805502,14,8
11070936,"0xa8edd8",10.4,1085186,17.8254274,69.2857513,4,10
8628507,"0x83a91b",3.8,142875,24.6448998,69.2074846,14,8
13297260,"0xcae66c",2,40408,24.9769998,69.3423768,14,9
15848116,"0xf1d2b4",4.4,196532,22.9912859,69.5761492,15,9
2740690,"0x29d1d2",2.4,59790,18.913091,70.0816389,15,10
1581179,"0x18207b",5.3,279807,29.5266815,69.7636185,26,15
1381215,"0x15135f",3.7,133505,27.2416676,70.0461657,1,1
3475517,"0x35083d",8.3,682406,27.0670044,70.4061876,1,1
3206708,"0x30ee34",2.4,58229,26.5708338,70.2604917,1,1
15755333,"0xf06845",2,39980,26.3584281,70.377988,1,1
5864662,"0x597cd6",3,89484,24.2926067,70.8104828,1,9
197584,"0x303d0",8.8,774805,25.4608346,70.7670955,1,1
16014448,"0xf45c70",1.7,29822,24.0589628,69.5030022,14,9
788653,"0xc08ad",1.5,22800,22.4509812,69.9065949,15,9
12328763,"0xbc1f3b",1.7,28164,28.5189738,69.8065607,26,15
9656164,"0x935764",1.1,13152,28.9025649,69.7788498,26,15
4218730,"0x405f6a",1.1,11693,26.6565468,70.4168784,1,1
11702032,"0xb28f10",1.4,18292,27.6445742,70.3250812,1,1
11785002,"0xb3d32a",3.7,139591,6.1205872,58.522609,9,19
1993888,"0x1e6ca0",2.1,43027,6.7402693,59.200638,9,19
7934677,"0x7912d5",10.2,1039882,6.3059455,58.4898464,9,19
7405946,"0x71017a",1.2,15494,7.9621487,59.1913348,3,7
14817731,"0xe219c3",4.5,199105,6.3815912,58.7881912,9,19
16720525,"0xff228d",9.2,840920,7.8122384,59.0435706,9,19
13745140,"0xd1bbf4",3.1,98804,6.9195681,58.8172086,9,19
3716482,"0x38b582",3.5,123396,11.5561564,59.3005862,10,2
10904013,"0xa661cd",2,41921,9.417584,59.286504,3,7
14604511,"0xded8df",8.2,665888,8.560983,59.6070935,3,7
13904841,"0xd42bc9",2.8,80240,8.9159018,59.3678576,3,7
144098,"0x232e2",7.6,571351,9.7928247,60.7369015,8,16
15875768,"0xf23eb8",2,42019,5.7980212,59.4714799,23,27
11147120,"0xaa1770",5.7,322413,10.9726094,59.8465614,10,2
9654897,"0x935271",1.8,32477,8.8602982,59.7862885,3,7
8954109,"0x88a0fd",9,815467,9.4589193,59.9159348,3,7
12686948,"0xc19664",4,158846,6.1577963,59.9341569,23,27
2088601,"0x1fde99",1.1,12386,10.4250364,62.9100022,27,22
10013339,"0x98ca9b",8.6,743744,7.5895416,60.1853893,23,24
4258097,"0x40f931",3.5,124031,9.3722309,60.0536827,3,7
9683000,"0x93c038",6.6,429487,10.8809639,60.1949514,8,16
11613243,"0xb1343b",6.5,422481,7.2242093,59.9480333,23,27
9173309,"0x8bf93d",6.3,398250,10.8745836,60.273241,8,16
612247,"0x95797",7.5,560395,5.6666881,61.195117,29,21
5781909,"0x583995",9.5,893300,7.9733249,60.9910394,29,24
2500098,"0x262602",4.6,214337,5.8790672,60.9380408,29,21
10549428,"0xa0f8b4",6.7,454144,7.4430554,60.7509255,23,24
1550894,"0x17aa2e",10.3,1061431,7.4666961,60.7474893,23,24
13727573,"0xd17755",4.9,241999,8.3050076,61.4588777,29,24
9434443,"0x8ff54b",6.6,436651,12.4122479,61.4119745,21,16
15325707,"0xe9da0b",2.7,74347,7.9395844,61.4930328,29,21
4366089,"0x429f09",5.1,265224,7.395499,62.0793552,29,21
13681975,"0xd0c537",3.3,106760,9.8688836,61.4865193,8,16
5465194,"0x53646a",3.9,149817,11.9605402,62.7602522,21,30
5300616,"0x50e188",8.5,718542,6.0601316,62.3371512,29,21
6696745,"0x662f29",4.3,183373,9.3979311,63.0332754,27,22
5189473,"0x4f2f61",1.9,35871,11.7324185,62.3802433,21,30
187459,"0x2dc43",8,642021,10.6747684,62.493938,27,30
14994444,"0xe4cc0c",6.9,476742,7.8752116,62.7811033,27,22
14597127,"0xdebc07",3,87819,8.2123717,62.8605118,27,22
323188,"0x4ee74",12.1,1453929,8.1630658,62.7638405,27,22
9223088,"0x8cbbb0",2.8,80094,11.3754553,64.1655352,7,6
2674812,"0x28d07c",7,494004,8.6584291,63.0913262,27,22
8659410,"0x8421d2",10.3,1051216,10.1544452,63.9007424,27,22
7446511,"0x719fef",9.5,908242,10.554774,63.966056,27,22
1095017,"0x10b569",6.1,378088,12.0848318,64.3907793,7,6
9772899,"0x951f63",7.3,536076,14.2550173,66.207727,17,20
9467261,"0x90757d",5,253392,15.8407298,67.3789392,5,26
3970122,"0x3c944a",8.1,655583,16.0673192,67.0091652,5,26
15671750,"0xef21c6",5.6,308817,13.0886605,67.9719167,4,23
1846428,"0x1c2c9c",4.4,189271,16.6897749,68.1548263,4,23
86549,"0x15215",2.7,72554,17.9252453,68.5515341,4,23
4179652,"0x3fc6c4",6.8,467952,19.2263901,68.5526831,4,10
381221,"0x5d125",3.6,131701,22.3212623,69.183924,15,10
7212179,"0x6e0c93",5.2,265723,23.3196577,68.7595235,14,8
12693112,"0xc1ae78",16.3,2645591,19.0085946,69.2412193,15,10
11795252,"0xb3fb34",1.9,35220,24.4924102,69.0417753,14,8
651502,"0x9f0ee",6.4,415356,22.6724504,69.7001388,15,9
430999,"0x69397",4,160377,19.1786636,69.8713776,15,10
3261998,"0x31c62e",4.4,195722,24.8612762,69.2546537,14,8
6384588,"0x616bcc",3.3,107858,24.0832797,69.4263488,14,9
15474314,"0xec1e8a",5.5,299966,24.1833289,69.4469066,14,9
14826900,"0xe23d94",2.5,60278,18.5545585,69.7213089,15,10
10632265,"0xa23c49",9.2,854707,21.8696847,69.6193801,15,9
5541612,"0x548eec",7.8,601637,25.1920437,69.5402878,14,9
3929376,"0x3bf520",4.8,226664,26.8190034,70.3306515,1,1
6896854,"0x693cd6",1.7,28711,24.9261387,69.7302732,1,9
15184771,"0xe7b383",2.1,42933,23.079963,69.8723515,15,9
2836968,"0x2b49e8",2,39255,29.2810743,69.4294215,26,15
10040396,"0x99344c",8.5,724815,23.5838532,70.1672933,1,9
7232639,"0x6e5c7f",5,247455,23.374403,70.1013401,1,9
14558064,"0xde2370",6.6,442125,27.2156285,70.0688515,1,1
5456683,"0x53432b",4.1,165273,23.8264525,70.4789327,1,9
5851273,"0x594889",6.3,395594,26.897951,70.4049906,1,1
2224486,"0x21f166",1.7,27855,25.1997056,70.5172105,1,1
230971,"0x3863b",14.3,2044589,28.3326345,70.4156893,1,1
16511630,"0xfbf28e",2.4,57768,24.7386437,71.066224,1,1
12046382,"0xb7d02e",4.2,179607,27.7992469,70.8248077,1,1
8343737,"0x7f50b9",2.3,54374,28.1036422,70.9914596,1,1
8378437,"0x7fd845",5.8,338480,27.8735624,70.3302202,1,1
2269121,"0x229fc1",9.9,977097,28.0114596,70.4046348,1,1
5391594,"0x5244ea",6.1,369701,6.7957873,58.4099187,9,19
8038362,"0x7aa7da",3.1,95187,8.8323223,58.6467443,3,7
4720714,"0x48084a",5.2,268742,8.1757577,58.8974475,9,19
4862525,"0x4a323d",5.4,294023,6.3998839,58.7084519,9,19
1298143,"0x13cedf",2.7,74218,6.6665642,58.7954085,9,19
4687795,"0x4787b3",3.8,144134,8.6396401,59.070649,3,7
1984324,"0x1e4744",2.3,52685,9.1938177,61.087371,8,24
10008614,"0x98b826",1,10748,11.6470083,62.2488948,21,30
6699534,"0x663a0e",7.1,508113,12.0175119,61.1834052,8,16
9408193,"0x8f8ec1",7.8,605480,6.8539819,59.5096731,23,27
12403299,"0xbd4263",7,485099,8.6592927,59.8145081,3,7
12397584,"0xbd2c10",2,40895,9.2634112,59.9237278,3,7
16592947,"0xfd3033",8.7,757792,8.8818075,59.966971,3,7
1183206,"0x120de6",3.9,149606,7.354925,60.1578057,23,27
6603873,"0x64c461",6.7,455489,10.6316179,61.0929589,8,16
13482990,"0xcdbbee",8.7,761908,8.8903498,60.2582988,8,24
2735826,"0x29bed2",3,91638,7.9211584,60.2314733,23,24
22830,"0x592e",5.3,276719,7.7912245,60.5636367,23,24
11181365,"0xaa9d35",9,817575,6.4700455,60.3261525,23,27
15440953,"0xeb9c39",4.2,173106,9.0552229,60.8802257,8,24
11547414,"0xb03316",2.6,67133,5.5226113,60.8941383,29,21
5494664,"0x53d788",5.4,292075,6.4065101,61.2238469,29,21
11644982,"0xb1b036",9.4,890657,8.3974808,61.3067994,8,24
3624939,"0x374feb",4.4,190118,10.073723,61.3994068,8,16
13284097,"0xcab301",6.7,449056,11.4260271,61.8726553,21,30
11811650,"0xb43b42",7.9,617097,7.8050842,62.3129985,29,21
3104160,"0x2f5da0",4.9,237070,6.7334615,62.2705549,29,21
196496,"0x2ff90",5.8,334629,15.9257095,67.899221,4,23
1162260,"0x11bc14",4.1,165508,8.3143934,61.4774773,29,24
11396474,"0xade57a",6,355040,8.9101533,62.6565225,27,22
10553877,"0xa10a15",7.4,545208,5.5252723,61.8333323,29,21
8825032,"0x86a8c8",3.2,104694,8.283783,62.5008727,27,22
8485413,"0x817a25",4.5,200315,10.8002477,63.7514902,27,22
243749,"0x3b825",5.4,293858,13.1878196,65.4714025,17,20
4599256,"0x462dd8",6.3,392718,10.1023416,64.0086251,27,22
5461857,"0x535761",3,87786,18.0370225,68.8044137,4,23
3087858,"0x2f1df2",1.8,33371,12.3305993,65.6595009,17,20
8977315,"0x88fba3",5.2,267567,13.3213556,64.3816095,7,6
13834364,"0xd3187c",11.1,1227892,13.6396964,65.6939816,17,20
753662,"0xb7ffe",2.5,62552,12.7269967,65.7342259,17,20
530989,"0x81a2d",5.5,300113,15.9740017,67.5488524,5,23
9241158,"0x8d0246",11.8,1392562,13.490883,66.4778938,17,20
5054777,"0x4d2139",7.1,503321,14.7154395,67.0944336,5,26
2559114,"0x270c8a",4.4,193912,15.5622594,67.4328626,5,26
7556501,"0x734d95",6.2,380886,23.5481125,68.7942184,14,8
5508033,"0x540bc1",2.5,61022,22.6393504,68.977725,14,8
5458481,"0x534a31",13.3,1758250,15.4924846,67.5940975,4,23
3820610,"0x3a4c42",1.4,20952,14.8286164,68.5214391,4,23
15028553,"0xe55149",7,491119,23.6352227,70.233232,1,9
4519695,"0x44f70f",4,156966,27.5355305,70.6691783,1,1
2453917,"0x25719d",2.8,75914,25.4932491,69.8555224,1,9
15668782,"0xef162e",3.4,115061,19.0708218,68.945611,15,10
28543,"0x6f7f",5.9,349793,22.4638722,69.0305465,15,8
17959,"0x4627",1.5,22063,29.5152609,69.6247284,26,15
498232,"0x79a38",1.2,15093,19.6357473,69.7341075,15,10
11770571,"0xb39acb",9.2,842534,23.5381119,69.0653226,14,8
16595162,"0xfd38da",2.1,43512,18.3703147,69.2703858,15,10
4135789,"0x3f1b6d",8.8,782443,24.830785,69.0614964,14,8
10842541,"0xa571ad",1.3,16840,20.0433416,69.3928808,15,10
10653740,"0xa2902c",5.3,284200,21.131141,69.3782059,15,10
13397054,"0xcc6c3e",6.6,431638,19.1293485,69.8905409,15,10
4538495,"0x45407f",7.3,538185,26.4407204,70.1812997,1,1
2068809,"0x1f9149",3.4,116850,24.4775205,69.8619635,1,9
6065990,"0x5c8f46",5.8,341419,22.4440929,70.115396,15,9
5014713,"0x4c84b9",8.8,768207,24.8148733,70.8065083,1,1
8267480,"0x7e26d8",4.1,166788,25.2662406,70.7155205,1,1
14534479,"0xddc74f",1.9,37697,24.1874276,70.3565943,1,9
7622874,"0x7450da",10.3,1051313,25.1392258,70.7558485,1,1
529233,"0x81351",6.9,474184,29.1727832,70.2725467,26,1
6893230,"0x692eae",8.2,665469,30.3909946,70.5330562,26,1
564011,"0x89b2b",3.9,153150,25.3208226,70.7697802,1,1
14920359,"0xe3aaa7",1.8,31205,26.4992919,70.8221793,1,1
8779601,"0x85f751",1.4,18930,28.5761295,69.8589618,26,15
11363186,"0xad6372",1.5,22919,29.2173875,70.2887956,26,1
2089801,"0x1fe349",1.8,33308,25.3117442,70.6645517,1,1
13696621,"0xd0fe6d",1.4,19322,27.7229548,70.5121267,1,1
16498977,"0xfbc121",7,495250,27.6287515,70.3291436,1,1
4321205,"0x41efb5",3.6,129193,27.7892484,70.269694,1,1
2976314,"0x2d6a3a",7,491342,8.3013066,58.5893252,9,19
13817075,"0xd2d4f3",8.1,653716,8.2775994,59.294486,3,7
1754782,"0x1ac69e",1.6,24272,8.7701729,58.6662881,3,7
1278588,"0x13827c",6.3,398430,5.9432798,58.6690889,9,19
1243728,"0x12fa50",5.1,257627,6.6956596,58.7696645,9,19
9030978,"0x89cd42",1.5,21144,8.8244725,58.9433524,3,7
15229665,"0xe862e1",6.3,401254,6.5184808,58.8114895,9,19
16012974,"0xf456ae",9.7,943652,6.2958036,58.8776267,9,19
6897910,"0x6940f6",2.7,75138,8.171721,59.0403588,3,7
12570593,"0xbfcfe1",6,358692,7.6958508,59.0232383,9,19
6925228,"0x69abac",4.3,189159,7.6017351,59.0127456,9,19
7597468,"0x73ed9c",1.1,12465,4.9937664,60.3501552,23,27
5395320,"0x525378",3.2,99933,7.9050759,60.7855896,8,24
9031519,"0x89cf5f",5.1,260078,8.8201614,59.6795681,3,7
16277973,"0xf861d5",1.5,23941,6.167422,61.6910505,29,21
3792146,"0x39dd12",3.6,128514,8.5211807,59.8516816,3,7
12350874,"0xbc759a",7.5,565885,7.3215849,59.7697444,23,27
12846532,"0xc405c4",2.9,81384,9.8985139,60.0478372,3,7
16323474,"0xf91392",5,250053,5.7932524,60.1550139,23,27
13979779,"0xd55083",5.7,320315,8.3196294,60.1295811,3,24
1609923,"0x1890c3",6.3,397141,10.5181963,60.1956925,8,16
15588584,"0xeddce8",8.6,731070,10.9255339,60.4479667,8,16
4226929,"0x407f71",3.5,122587,12.0805262,60.801408,8,16
15596734,"0xedfcbe",5.1,264302,7.9622207,60.5180583,23,24
3699684,"0x3873e4",1.8,34214,6.4593843,60.4654183,23,27
10314685,"0x9d63bd",1.4,19710,5.0649212,60.4674259,23,27
4973853,"0x4be51d",5.4,295477,8.2072736,61.1091581,8,24
1378303,"0x1507ff",4.9,237419,9.5040539,60.9329856,8,16
9669299,"0x938ab3",5.7,320396,8.4264613,61.0510655,8,24
15693631,"0xef773f",2.8,76382,7.8217584,60.9260019,29,24
9102847,"0x8ae5ff",7.6,580129,9.5848722,61.2043593,8,16
11852680,"0xb4db88",2.2,47670,8.1138774,61.2413861,29,24
6406106,"0x61bfda",11,1214361,5.3919834,61.1658578,29,21
3479857,"0x351931",7.1,509882,6.3107332,61.2744721,29,21
13196366,"0xc95c4e",4.4,193844,8.3584486,62.3276633,27,22
15468818,"0xec0912",7.9,625142,9.6910865,61.7700242,8,16
9981036,"0x984c6c",4.6,212868,5.2433364,61.657267,29,21
13864975,"0xd3900f",7.8,606770,9.5964413,62.0332211,27,22
15406463,"0xeb157f",5,254242,6.608917,62.045282,29,21
2596204,"0x279d6c",1.7,30515,6.7964869,62.1783934,29,21
4754044,"0x488a7c",4,163802,10.3808282,62.7253491,27,22
