"lakeid","d1","d2","dm","area","fractionalarea","cumsumarea","cumsumfraction","intervals.string","oneminusZdmdivZmaxdm"
"SW3-1469",0,0.5,0.25,2229396.85888874,0.248875332199358,8957886.01942643,1,"0-0.5",0.666666666666667
"SW3-1469",0.5,1,0.75,6728489.16053769,0.751124667800642,6728489.16053769,0.751124667800642,"0.5-1",0
"SW3-1472",0,1,0.5,1257976.00996166,0.28927953231109,4298021.92082006,0.988357298765604,"0-1",0.90990990990991
"SW3-1472",1,3,2,1574092.09494287,0.361972423507134,3040045.9108584,0.699077766454514,"1-3",0.63963963963964
"SW3-1472",3,5,4,603101.722138161,0.138687051847243,1465953.81591553,0.33710534294738,"3-5",0.279279279279279
"SW3-1472",5,6.1,5.55,862852.09377737,0.198418291100138,862852.09377737,0.198418291100138,"5-6.1",0
"SW3-1502",0,2,1,1051145.85295775,0.688176553629015,1527436.30600994,1,"0-2",0.565217391304348
"SW3-1502",2,2.6,2.3,476290.453052185,0.311823446370985,476290.453052185,0.311823446370985,"2-2.6",0
"SW3-1512",0,1,0.5,234283.13387199,0.433696878745311,540200.184400159,1,"0-1",0.777777777777778
"SW3-1512",1,2,1.5,276620.004425538,0.512069437245192,305917.050528169,0.566303121254689,"1-2",0.333333333333333
"SW3-1512",2,2.5,2.25,29297.0461026302,0.054233684009497,29297.0461026302,0.054233684009497,"2-2.5",0
"SW3-1549",0,1,0.5,1458.70497178153,0.147262653879749,9905.46437505245,1,"0-1",0.939393939393939
"SW3-1549",1,2,1.5,1411.06590947459,0.142453281950965,8446.75940327092,0.852737346120251,"1-2",0.818181818181818
"SW3-1549",2,3,2.5,1489.79842604707,0.150401674231369,7035.69349379633,0.710284064169286,"2-3",0.696969696969697
"SW3-1549",3,4,3.5,1307.17155224488,0.131964691684428,5545.89506774927,0.559882389937918,"3-4",0.575757575757576
"SW3-1549",4,5,4.5,1601.43499690066,0.161671874862725,4238.72351550439,0.42791769825349,"4-5",0.454545454545455
"SW3-1549",5,6,5.5,1029.04794532608,0.103886895794386,2637.28851860372,0.266245823390764,"5-6",0.333333333333333
"SW3-1549",6,7,6.5,702.192624772333,0.0708894200397965,1608.24057327765,0.162358927596378,"6-7",0.212121212121212
"SW3-1549",7,8,7.5,568.078921307815,0.0573500544546461,906.047948505312,0.0914695075565818,"7-8",0.0909090909090909
"SW3-1549",8,8.5,8.25,337.969027197497,0.0341194531019357,337.969027197497,0.0341194531019357,"8-8.5",0
"SW3-1555",0,2,1,6599.86880184158,0.173016410162409,38145.9122614226,1,"0-2",0.911111111111111
"SW3-1555",2,6,4,14828.3659297051,0.388727521525319,31546.0434595811,0.826983589837591,"2-6",0.644444444444444
"SW3-1555",6,8,7,6750.62767543983,0.176968573439173,16717.6775298759,0.438256068312271,"6-8",0.377777777777778
"SW3-1555",8,10,9,7230.25328518278,0.18954202053505,9967.04985443612,0.261287494873098,"8-10",0.2
"SW3-1555",10,12.5,11.25,2736.79656925334,0.0717454743380483,2736.79656925334,0.0717454743380483,"10-12.5",0
"SW3-1580",0,3,1.5,331197.433751458,0.247963374914396,1335670.7774517,1,"0-3",0.88
"SW3-1580",3,5,4,447056.899963986,0.334705907706476,1004473.34370024,0.752036625085604,"3-5",0.68
"SW3-1580",5,10,7.5,354168.096905002,0.265161223022871,557416.443736255,0.417330717379128,"5-10",0.4
"SW3-1580",10,15,12.5,203248.346831253,0.152169494356257,203248.346831253,0.152169494356257,"10-15",0
"SW3-1590",0,2,1,244985.578802485,0.333131667609362,735401.652327332,1,"0-2",0.841269841269841
"SW3-1590",2,4,3,182526.953091951,0.248200357606359,490416.073524848,0.666868332390638,"2-4",0.523809523809524
"SW3-1590",4,6,5,206184.560342829,0.280369998748731,307889.120432897,0.418667974784279,"4-6",0.206349206349206
"SW3-1590",6,6.6,6.3,101704.560090068,0.138297976035548,101704.560090068,0.138297976035548,"6-6.6",0
"SW3-1598",0,10,5,113164263.056683,0.341435744253494,311641278.174829,0.940274507866805,"0-10",0.960629921259842
"SW3-1598",10,30,20,76092434.5462864,0.229583760098875,198477015.118145,0.598838763613311,"10-30",0.84251968503937
"SW3-1598",30,60,45,80810433.4585217,0.243818761736974,122384580.571859,0.369255003514436,"30-60",0.645669291338583
"SW3-1598",60,90,75,32557283.2318639,0.0982308365811139,41574147.113337,0.125436241777462,"60-90",0.409448818897638
"SW3-1598",90,120,105,8353532.75653794,0.0252040228675887,9016863.88147312,0.0272054051963483,"90-120",0.173228346456693
"SW3-1598",120,134,127,663331.124935182,0.00200138232875962,663331.124935182,0.00200138232875962,"120-134",0
"SW3-2408",0,2,1,3111168.98656664,0.646977447232487,4788385.93714696,0.995760025686704,"0-2",0.866666666666667
"SW3-2408",2,3,2.5,1030077.31176955,0.21420784036428,1677216.95058031,0.348782578454217,"2-3",0.666666666666667
"SW3-2408",3,5,4,415645.316345314,0.0864347603374614,647139.638810762,0.134574738089937,"3-5",0.466666666666667
"SW3-2408",5,10,7.5,231494.322465448,0.0481399777524754,231494.322465448,0.0481399777524754,"5-10",0
"SW3-2802",0,1,0.5,124869.335631809,0.499696676521393,249890.266433387,1,"0-1",0.84375
"SW3-2802",1,2,1.5,54350.9676979854,0.21749933870463,125020.930801578,0.500303323478607,"1-2",0.53125
"SW3-2802",2,3,2.5,45657.8170192811,0.182711466400601,70669.9631035928,0.282803984773978,"2-3",0.21875
"SW3-2802",3,3.4,3.2,25012.1460843117,0.100092518373376,25012.1460843117,0.100092518373376,"3-3.4",0
"SW3-3649",0,20,10,452050020.328955,0.283943998209256,1576581065.73308,0.99029025809909,"0-20",0.909090909090909
"SW3-3649",20,40,30,596212854.83537,0.374496303888045,1124531045.40413,0.706346259889835,"20-40",0.727272727272727
"SW3-3649",40,60,50,293802262.894777,0.184544597849067,528318190.568755,0.331849956001789,"40-60",0.545454545454545
"SW3-3649",60,80,70,163903811.823093,0.102952110514053,234515927.673979,0.147305358152722,"60-80",0.363636363636364
"SW3-3649",80,100,90,55893443.1635204,0.0351080787785006,70612115.8508854,0.0443532476386691,"80-100",0.181818181818182
"SW3-3649",100,120,110,14718672.687365,0.00924516886016849,14718672.687365,0.00924516886016849,"100-120",0
"SW3-4016",0,4,2,325629.522992085,0.442909365556462,735205.774172263,1,"0-4",0.875
"SW3-4016",4,8,6,229189.693098894,0.311735436731204,409576.251180179,0.557090634443538,"4-8",0.625
"SW3-4016",8,12,10,112675.111378184,0.153256564810091,180386.558081285,0.245355197712334,"8-12",0.375
"SW3-4016",12,13,12.5,2770.3339526757,0.00376810690285274,67711.4467031008,0.0920986329022432,"12-13",0.21875
"SW3-4016",12,16,14,60764.8884900366,0.0826501785278402,64941.1127504251,0.0883305259993904,"12-16",0.125
"SW3-4016",16,16,16,4176.22426038852,0.00568034747155019,4176.22426038852,0.00568034747155019,"16-16",0
"SW3-4071",0,5,2.5,36645.5162173479,0.476190660466684,76955.5542761673,1,"0-5",0.848484848484849
"SW3-4071",5,10,7.5,17132.2517963209,0.222625279714561,40310.0380588195,0.523809339533316,"5-10",0.545454545454545
"SW3-4071",10,15,12.5,10870.9648624853,0.141262901225727,23177.7862624986,0.301184059818755,"10-15",0.242424242424242
"SW3-4071",15,18,16.5,12306.8214000133,0.159921158593027,12306.8214000133,0.159921158593027,"15-18",0
"SW3-4263",0,2,1,17512.9627248974,0.317380070537215,55179.7808074527,1,"0-2",0.84
"SW3-4263",2,4,3,15295.2973877717,0.277190252733042,37666.8180825553,0.682619929462785,"2-4",0.52
"SW3-4263",4,6,5,19364.6530731985,0.35093747727579,22371.5206947836,0.405429676729743,"4-6",0.2
"SW3-4263",6,6.5,6.25,3006.86762158516,0.0544921994539537,3006.86762158516,0.0544921994539537,"6-6.5",0
"SW3-4558",0,3,1.5,7982780.61695012,0.283044731092192,28203247.5437601,1,"0-3",0.863636363636364
"SW3-4558",3,6,4.5,7704991.31187118,0.273195180800229,20220466.92681,0.716955268907808,"3-6",0.590909090909091
"SW3-4558",6,9,7.5,10020098.236012,0.355281717839933,12515475.6149388,0.443760088107578,"6-9",0.318181818181818
"SW3-4558",9,13,11,2495377.37892686,0.088478370267645,2495377.37892686,0.088478370267645,"9-13",0
"SW3-4676",0,1,0.5,429981.368530308,0.158007776517944,2716336.95223004,0.99818827862804,"0-1",0.933333333333333
"SW3-4676",1,2,1.5,562751.361171074,0.206797544775059,2286355.58369974,0.840180502110097,"1-2",0.8
"SW3-4676",2,3,2.5,974138.784264956,0.357972495058816,1723604.22252866,0.633382957335037,"2-3",0.666666666666667
"SW3-4676",3,4,3.5,541803.457719203,0.199099695776494,749465.438263706,0.275410462276221,"3-4",0.533333333333333
"SW3-4676",4,5,4.5,182333.364601432,0.0670031113770855,207661.980544504,0.0763107664997273,"4-5",0.4
"SW3-4676",5,5.5,5.25,6110.25197665227,0.00224537014730475,25328.6159430717,0.00930765512264189,"5-5.5",0.3
"SW3-4676",5,6,5.5,11089.3202730844,0.00407505759013349,19218.3639664194,0.00706228497533714,"5-6",0.266666666666667
"SW3-4676",6,7,6.5,5659.39359839609,0.00207969057352172,8129.04369333503,0.00298722738520366,"6-7",0.133333333333333
"SW3-4676",7,8,7.5,2469.65009493894,0.000907536811681935,2469.65009493894,0.000907536811681935,"7-8",0
"SW3-4696",0,1,0.5,17263.4549209909,0.14652364130164,117820.269600396,1,"0-1",0.902912621359223
"SW3-4696",1,2,1.5,24943.075600689,0.211704451918901,100556.814679405,0.853476358698361,"1-2",0.70873786407767
"SW3-4696",2,3,2.5,44957.8562481322,0.381579981106927,75613.7390787163,0.64177190677946,"2-3",0.514563106796116
"SW3-4696",3,4,3.5,20967.719698177,0.177963603115932,30655.8828305841,0.260191925672533,"3-4",0.320388349514563
"SW3-4696",4,5,4.5,6683.45314525013,0.0567258347644084,9688.16313240714,0.0822283225566016,"4-5",0.12621359223301
"SW3-4696",5,5.3,5.15,3004.70998715701,0.0255024877921932,3004.70998715701,0.0255024877921932,"5-5.3",0
"SW3-5085",0,2,1,542269.939284019,0.768655932090261,705478.116599433,1,"0-2",0.764705882352941
"SW3-5085",2,4,3,156747.81485892,0.222186643597792,163208.177315414,0.231344067909739,"2-4",0.294117647058823
"SW3-5085",4,4.5,4.25,6460.3624564943,0.0091574243119471,6460.3624564943,0.0091574243119471,"4-4.5",0
"SW3-5131",0,1,0.5,24826.149645293,0.188089745860451,131990.978730506,1,"0-1",0.84375
"SW3-5131",1,2,1.5,57543.7253576205,0.435967108593923,107164.829085213,0.811910254139549,"1-2",0.53125
"SW3-5131",2,3,2.5,47189.0051383817,0.357516896929225,49621.1037275921,0.375943145545626,"2-3",0.21875
"SW3-5131",3,3.4,3.2,2432.0985892104,0.018426248616401,2432.0985892104,0.018426248616401,"3-3.4",0
"SW3-5172",0,1.75,0.875,536691.80929293,0.56795648135475,944952.345666971,1,"0-1.75",0.684684684684685
"SW3-5172",1.75,2,1.875,261861.225177062,0.277115799942519,408260.536374041,0.43204351864525,"1.75-2",0.324324324324324
"SW3-5172",2,2.25,2.125,109198.562399465,0.115559861722328,146399.311196979,0.154927718702732,"2-2.25",0.234234234234234
"SW3-5172",2.25,3.3,2.775,37200.7487975139,0.0393678569804032,37200.7487975139,0.0393678569804032,"2.25-3.30",0
"SW3-5194",0,1,0.5,106651.486201851,0.424475429030245,251254.793346948,1,"0-1",0.909090909090909
"SW3-5194",1,2,1.5,55205.3426666344,0.219718565091825,144603.307145097,0.575524570969755,"1-2",0.727272727272727
"SW3-5194",2,4,3,77172.0926370364,0.307146747765613,89397.9644784625,0.35580600587793,"2-4",0.454545454545455
"SW3-5194",4,5,4.5,10096.2247204613,0.0401832123716732,12225.8718414261,0.0486592581123172,"4-5",0.181818181818182
"SW3-5194",5,6,5.5,2129.64712096479,0.00847604574064399,2129.64712096479,0.00847604574064399,"5-6",0
"SW3-5279",0,1,0.5,46316.9208827676,0.174621804393844,265241.33709158,1,"0-1",0.938271604938272
"SW3-5279",1,2,1.5,195850.887102441,0.738387497401354,218924.416208812,0.825378195606155,"1-2",0.814814814814815
"SW3-5279",2,4,3,11786.6637397605,0.0444375068720564,23073.5291063716,0.0869906982048013,"2-4",0.62962962962963
"SW3-5279",4,6,5,5581.1259689263,0.0210416899195441,11286.8653666111,0.0425531913327449,"4-6",0.382716049382716
"SW3-5279",6,8,7,4932.97914702058,0.0185980782675566,5705.7393976848,0.0215115014132008,"6-8",0.135802469135802
"SW3-5279",8,8.2,8.1,772.760250664222,0.00291342314564419,772.760250664222,0.00291342314564419,"8-8.2",0
"SW3-5299",0,1,0.5,151473.492421268,0.480375153995948,315323.328363785,1,"0-1",0.62962962962963
"SW3-5299",1,1.7,1.35,163849.835942517,0.519624846004052,163849.835942517,0.519624846004052,"1-1.7",0
"SW3-5639",0,2,1,37073.7988853634,0.444717846446288,83364.7652812176,1,"0-2",0.880952380952381
"SW3-5639",2,4,3,25466.8198274707,0.305486613457886,46290.9663958542,0.555282153553712,"2-4",0.642857142857143
"SW3-5639",4,6,5,11207.7696023162,0.134442525742244,20824.1465683835,0.249795540095826,"4-6",0.404761904761905
"SW3-5639",6,8,7,7000.4998511869,0.083974324495149,9616.37696606724,0.115353014353581,"6-8",0.166666666666667
"SW3-5639",8,8.8,8.4,2615.87711488034,0.0313786898584324,2615.87711488034,0.0313786898584324,"8-8.8",0
"SW3-5652",0,2,1,8041.20405723575,0.310181206064631,25924.2142980134,1,"0-2",0.887005649717514
"SW3-5652",2,4,3,8483.82038343807,0.32725467726473,17883.0102407776,0.689818793935369,"2-4",0.661016949152542
"SW3-5652",4,6,5,5743.08346647289,0.221533559337727,9399.18985733955,0.362564116670638,"4-6",0.435028248587571
"SW3-5652",6,8,7,2943.88509177146,0.113557350588521,3656.10639086666,0.141030557332912,"6-8",0.209039548022599
"SW3-5652",8,9.7,8.85,712.221299095202,0.0274732067443904,712.221299095202,0.0274732067443904,"8-9.7",0
"SW3-5671",0,2,1,43246.0494544101,0.380912088644004,113532.887885917,1,"0-2",0.882352941176471
"SW3-5671",2,3,2.5,21530.7108091346,0.189642941442392,70286.8384315068,0.619087911355996,"2-3",0.705882352941176
"SW3-5671",3,4,3.5,11538.182311555,0.101628545934189,48756.1276223722,0.429444969913604,"3-4",0.588235294117647
"SW3-5671",4,5,4.5,10040.5352939887,0.0884372403534554,37217.9453108173,0.327816423979416,"4-5",0.470588235294118
"SW3-5671",5,6,5.5,9483.03645405301,0.0835267791618407,27177.4100168285,0.239379183625961,"5-6",0.352941176470588
"SW3-5671",6,7,6.5,6415.96620481654,0.0565119616376146,17694.3735627755,0.15585240446412,"6-7",0.235294117647059
"SW3-5671",7,8,7.5,5347.91385165231,0.0471045346527795,11278.407357959,0.0993404428265052,"7-8",0.117647058823529
"SW3-5671",8,9,8.5,5930.49350630665,0.0522359081737256,5930.49350630665,0.0522359081737256,"8-9",0
"SW3-5673",0,1,0.5,65122.0273986771,0.221593186312717,293881.0009563,1,"0-1",0.909090909090909
"SW3-5673",1,2,1.5,84273.8670765133,0.286761875732977,228758.973557623,0.778406813687283,"1-2",0.727272727272727
"SW3-5673",2,3,2.5,45889.4632376744,0.156149812639634,144485.10648111,0.491644937954307,"2-3",0.545454545454545
"SW3-5673",3,4,3.5,57771.0147464242,0.196579617458887,98595.6432434354,0.335495125314673,"3-4",0.363636363636364
"SW3-5673",4,5,4.5,27614.2941795154,0.0939642035029738,40824.6284970111,0.138915507855786,"4-5",0.181818181818182
"SW3-5673",5,6,5.5,13210.3343174957,0.044951304352812,13210.3343174957,0.044951304352812,"5-6",0
"SW3-5675",0,1,0.5,26430.141008408,0.193422406507896,136644.670519747,1,"0-1",0.92
"SW3-5675",1,2,1.5,25040.9198213855,0.183255737132952,110214.529511339,0.806577593492104,"1-2",0.76
"SW3-5675",2,3,2.5,20662.3614798391,0.151212348064853,85173.6096899531,0.623321856359152,"2-3",0.6
"SW3-5675",3,4,3.5,16757.244305442,0.122633720303203,64511.2482101141,0.472109508294299,"3-4",0.44
"SW3-5675",4,5,4.5,19788.2802892072,0.144815602496166,47754.0039046721,0.349475787991096,"4-5",0.28
"SW3-5675",5,6,5.5,19285.5065032143,0.141136177721819,27965.7236154649,0.20466018549493,"5-6",0.12
"SW3-5675",6,6.5,6.25,8680.21711225054,0.0635240077731108,8680.21711225054,0.0635240077731108,"6-6.5",0
"SW3-5676",0,1,0.5,40328.7353683324,0.179140961672572,225122.914334042,1,"0-1",0.96551724137931
"SW3-5676",1,2,1.5,31134.3468176469,0.138299323770521,184794.17896571,0.820859038327428,"1-2",0.896551724137931
"SW3-5676",2,3,2.5,23507.4136215956,0.104420350505568,153659.832148063,0.682559714556907,"2-3",0.827586206896552
"SW3-5676",3,4,3.5,20430.3414770457,0.0907519411672627,130152.418526468,0.57813936405134,"3-4",0.758620689655172
"SW3-5676",4,5,4.5,18652.8336851664,0.0828562198581388,109722.077049422,0.487387422884077,"4-5",0.689655172413793
"SW3-5676",5,6,5.5,18433.411815044,0.0818815439981916,91069.2433642554,0.404531203025938,"5-6",0.620689655172414
"SW3-5676",6,7,6.5,14507.9545995894,0.064444593046011,72635.8315492114,0.322649659027747,"6-7",0.551724137931034
"SW3-5676",7,8,7.5,13014.8081046636,0.0578120096888581,58127.876949622,0.258205065981736,"7-8",0.482758620689655
"SW3-5676",8,9,8.5,11961.6794521097,0.0531339934341855,45113.0688449584,0.200393056292878,"8-9",0.413793103448276
"SW3-5676",9,10,9.5,6222.92135631346,0.0276423276356477,33151.3893928487,0.147259062858692,"9-10",0.344827586206897
"SW3-5676",10,11,10.5,7064.12102717695,0.0313789515744055,26928.4680365353,0.119616735223044,"10-11",0.275862068965517
"SW3-5676",11,12,11.5,8257.3940998377,0.0366794918423329,19864.3470093583,0.088237783648639,"11-12",0.206896551724138
"SW3-5676",12,13,12.5,5381.40832131488,0.0239043117278138,11606.9529095206,0.0515582918063061,"12-13",0.137931034482759
"SW3-5676",13,14,13.5,4541.45732898467,0.0201732344413681,6225.54458820573,0.0276539800784923,"13-14",0.0689655172413793
"SW3-5676",14,15,14.5,1684.08725922106,0.00748074563712414,1684.08725922106,0.00748074563712414,"14-15",0
"SW3-5677",0,1,0.5,47917.3043024238,0.521518173057882,91880.4114178118,1,"0-1",0.904761904761905
"SW3-5677",1,2,1.5,11273.5712434553,0.12269831043954,43963.107115388,0.478481826942118,"1-2",0.714285714285714
"SW3-5677",2,3,2.5,8493.69064726427,0.0924428887093304,32689.5358719328,0.355783516502579,"2-3",0.523809523809524
"SW3-5677",3,4,3.5,6697.18962143672,0.0728902876912719,24195.8452246685,0.263340627793248,"3-4",0.333333333333333
"SW3-5677",4,5,4.5,8190.50003363975,0.0891430491793809,17498.6556032318,0.190450340101976,"4-5",0.142857142857143
"SW3-5677",5,5.5,5.25,9308.15556959201,0.101307290922595,9308.15556959201,0.101307290922595,"5-5.5",0
"SW3-5678",0,2,1,138051.025090734,0.344060157577042,401240.951765307,1,"0-2",0.888888888888889
"SW3-5678",2,4,3,110852.162811679,0.276273302423324,263189.926674573,0.655939842422958,"2-4",0.666666666666667
"SW3-5678",4,6,5,66989.51664404,0.166955831276224,152337.763862894,0.379666539999634,"4-6",0.444444444444444
"SW3-5678",6,8,7,49754.8581173855,0.124002442668135,85348.2472188542,0.21271070872341,"6-8",0.222222222222222
"SW3-5678",8,10,9,35593.3891014687,0.088708266055275,35593.3891014687,0.088708266055275,"8-10",0
"SW3-5679",0,1,0.5,66234.8479398457,0.302964876271061,218622.200550356,1,"0-1",0.907407407407407
"SW3-5679",1,2,1.5,54157.3117872038,0.247721007522882,152387.352610511,0.697035123728939,"1-2",0.722222222222222
"SW3-5679",2,3,2.5,34064.5579933005,0.155814724705665,98230.0408233068,0.449314116206057,"2-3",0.537037037037037
"SW3-5679",3,4,3.5,41747.2047460611,0.190955925980835,64165.4828300063,0.293499391500392,"3-4",0.351851851851852
"SW3-5679",4,5,4.5,16965.5485556883,0.0776021305840828,22418.2780839452,0.102543465519557,"4-5",0.166666666666667
"SW3-5679",5,5.8,5.4,5452.72952825687,0.0249413349354743,5452.72952825687,0.0249413349354743,"5-5.8",0
"SW3-5681",0,2,1,73900.4988125367,0.222090659121131,332749.243507042,1,"0-2",0.951807228915663
"SW3-5681",2,4,3,48499.5870845591,0.145754161822858,258848.744694505,0.777909340878869,"2-4",0.855421686746988
"SW3-5681",4,6,5,51555.4640357427,0.154937885034295,210349.157609946,0.63215517905601,"4-6",0.759036144578313
"SW3-5681",6,8,7,41823.2416821165,0.125689967740622,158793.693574203,0.477217294021715,"6-8",0.662650602409639
"SW3-5681",8,10,9,29450.1885330087,0.0885056513505958,116970.451892087,0.351527326281093,"8-10",0.566265060240964
"SW3-5681",10,12,11,27469.5448793954,0.0825532902490704,87520.263359078,0.263021674930497,"10-12",0.469879518072289
"SW3-5681",12,14,13,22259.576769938,0.0668959500413317,60050.7184796827,0.180468384681427,"12-14",0.373493975903614
